timestamp,LF_angle,LF_velocity,RF_angle,RF_velocity,LB_angle,LB_velocity,RB_angle,RB_velocity,Robot-VX,Robot-VY,Robot-Rot
7.86781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.78814e-05,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,0.0,0.0,0.0
9.05991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.764298e-05,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,0.0,0.0,0.0
8.82149e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4066690000000001e-05,6.19888e-06,6.19888e-06,6.19888e-06,6.19888e-06,6.19888e-06,6.19888e-06,6.19888e-06,6.19888e-06,0.0,0.0,0.0
6.19888e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.78814e-05,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,0.0,0.0,0.0
8.82149e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4781949999999998e-05,5.96046e-06,5.96046e-06,5.96046e-06,5.96046e-06,5.96046e-06,5.96046e-06,5.96046e-06,5.96046e-06,0.0,0.0,0.0
5.96046e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6212459999999998e-05,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,0.0,0.0,0.0
7.86781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.692772e-05,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,0.0,0.0,0.0
7.86781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.931191e-05,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,0.0,0.0,0.0
9.05991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7404550000000003e-05,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,0.0,0.0,0.0
8.10623e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.692772e-05,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,0.0,0.0,0.0
9.05991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.811982e-05,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,0.0,0.0,0.0
9.05991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.716616e-05,7.15256e-06,7.15256e-06,7.15256e-06,7.15256e-06,7.15256e-06,7.15256e-06,7.15256e-06,7.15256e-06,0.0,0.0,0.0
7.15256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.692772e-05,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,0.0,0.0,0.0
